test_name task_name gold_standard_file coverage model model_configuration metric score_value
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7597777777777777
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7597777777777777
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8620000000000001
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9603333333333332
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9695555555555554
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9696666666666666
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9696666666666666
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 0.9877777777777778 NB - accuracy 0.8517390194075587
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 0.9877777777777778 KNN K=3 accuracy 0.8844777834525026
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 0.9877777777777778 C45 - accuracy 0.7879596527068439
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 0.9877777777777778 SVM C=0.001 accuracy 0.3363266087844736
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 0.9877777777777778 SVM C=0.01 accuracy 0.3363266087844736
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 0.9877777777777778 SVM C=0.1 accuracy 0.8809742083758938
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 0.9877777777777778 SVM C=1.0 accuracy 0.9511772216547496
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 0.9877777777777778 SVM C=10.0 accuracy 0.9644548008171606
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 0.9877777777777778 SVM C=100 accuracy 0.9707545965270686
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 0.9877777777777778 SVM C=1000 accuracy 0.9707545965270686
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6905555555555554
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6348148148148148
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.541851851851852
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.7077777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.7077777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7183333333333332
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8181481481481481
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8137037037037038
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7935185185185185
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7816666666666667
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8428888888888888
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8814444444444446
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.7063333333333333
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.774888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.774888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8696666666666666
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.966
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9721111111111111
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.972222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.972222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6907407407407407
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6550000000000002
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5264814814814816
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.7174074074074074
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.7174074074074074
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7281481481481482
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8125925925925926
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8051851851851854
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7792592592592593
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7601851851851851
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8728888888888887
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8907777777777778
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.7312222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7733333333333332
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7733333333333332
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8888888888888891
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.980111111111111
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9856666666666668
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9856666666666668
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw120_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9856666666666668
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6912962962962962
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6618518518518518
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5475925925925926
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.7116666666666667
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.7116666666666667
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.722962962962963
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.7964814814814816
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8022222222222224
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7859259259259261
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7740740740740741
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.8344444444444445
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.8005555555555557
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.7037037037037035
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8311111111111111
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8311111111111111
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.8781481481481481
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9548148148148152
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.962962962962963
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.9614814814814816
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.959074074074074
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8508888888888888
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8761111111111113
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.6658888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7650000000000001
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7650000000000001
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8611111111111113
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9490000000000002
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9607777777777776
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9607777777777776
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9607777777777776
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.7968518518518516
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7692592592592591
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.6616666666666667
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8307407407407409
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8307407407407409
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.8583333333333331
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9468518518518516
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.957777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.9566666666666668
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.9533333333333336
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.7784444444444446
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8551111111111114
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.642
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.6755555555555555
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.6755555555555555
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.7835555555555556
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9201111111111112
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9375555555555556
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9307777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.3_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9307777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.8177777777777777
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7864814814814814
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.6496296296296297
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8509259259259261
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8509259259259261
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.872222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9498148148148148
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.9600000000000002
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.9542592592592596
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.9542592592592596
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8157777777777777
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.861777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.6463333333333334
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.6947777777777777
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.6947777777777777
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8152222222222223
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9337777777777776
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9427777777777776
